3599,21,12,6,0,0,0,0,8,4,4,2,0,0,0,0,7,4,5,0,0,0,0,0,2,3,1,1,0,0,0,0
25,8,0,11,7,0,0,0,0,0,0,5,6,0,0,0,0,0,1,8,1,0,0,0,2,1,0,4,2,0,0,0
13,1,2,2,6,5,0,0,0,0,0,0,3,2,0,0,1,0,0,0,5,2,0,0,0,2,1,2,0,0,0,0
12,9,2,5,5,7,4,0,0,1,0,1,2,5,1,1,1,0,0,2,5,4,3,0,0,1,1,1,4,5,1,0
0,12,6,1,10,1,8,1,0,0,1,0,1,3,8,5,1,1,1,3,3,11,3,5,0,1,2,2,1,3,6,2
0,0,5,14,2,2,2,13,0,0,0,2,1,7,7,13,0,0,1,4,7,7,5,13,0,0,1,2,4,3,8,7
0,0,0,5,12,3,2,14,0,0,0,1,5,4,10,53,0,0,0,0,7,9,40,43,0,0,0,0,1,6,4,19
0,0,0,0,4,16,17,56,0,0,0,0,0,7,51,3744,0,0,0,0,0,4,42,3709,0,0,0,0,2,3,8,3849
